,Unnamed: 0,title,subtitle,pdf,txt,more,fileName,year,date,President
47,47,30 WCPD 57 - Exchange With Reporters on Signing the Denuclearization Agreement With Russia and Ukraine in Moscow,"Interviews With the News Media. Friday, January 14, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg57.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg57.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg57&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg57,1994,"Friday, January 14, 1994",Bill Clinton
48,48,30 WCPD 58 - The President's News Conference With President Boris Yeltsin of Russia in Moscow,"Interviews With the News Media. Friday, January 14, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg58.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg58.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg58&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg58,1994,"Friday, January 14, 1994",Bill Clinton
49,49,30 WCPD 67 - Remarks in a Town Meeting With Russian Citizens in Moscow,"Addresses and Remarks. Friday, January 14, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg67.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg67.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg67&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg67,1994,"Friday, January 14, 1994",Bill Clinton
50,50,"30 WCPD 79 - Statement by the Presidents of the United States, Russia, and Ukraine","Joint Statements. Friday, January 14, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg79.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg79.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg79&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg79,1994,"Friday, January 14, 1994",Bill Clinton
51,51,30 WCPD 80 - Joint Statement on Non-Proliferation of Weapons of Mass Destruction and the Means of Their Delivery,"Joint Statements. Friday, January 14, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg80.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg80.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg80&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg80,1994,"Friday, January 14, 1994",Bill Clinton
52,52,30 WCPD 83 - Joint American-Russian Statement on Human Rights,"Joint Statements. Friday, January 14, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg83.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg83.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg83&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg83,1994,"Friday, January 14, 1994",Bill Clinton
53,53,30 WCPD 84 - Moscow Declaration,"Joint Statements. Friday, January 14, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg84.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg84.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg84&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg84,1994,"Friday, January 14, 1994",Bill Clinton
54,54,30 WCPD 86 - Statement by the Press Secretary on the Death of Foreign Minister Johan Jurgen Holst of Norway,"Statements Other Than Presidential. Friday, January 14, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg86.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg86.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg86&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg86,1994,"Friday, January 14, 1994",Bill Clinton
55,55,30 WCPD 86 - The President's Radio Address,"Addresses and Remarks. Saturday, January 15, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg86-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg86-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg86-2&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg86-2,1994,"Saturday, January 15, 1994",Bill Clinton
56,56,30 WCPD 87 - Remarks to Future Leaders of Belarus in Minsk,"Addresses and Remarks. Saturday, January 15, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg87.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg87.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg87&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg87,1994,"Saturday, January 15, 1994",Bill Clinton
57,57,30 WCPD 91 - Exchange With Reporters Prior to Discussions With President Hafiz al- Asad of Syria in Geneva...,"Interviews With the News Media. Sunday, January 16, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg91.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg91.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg91&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg91,1994,"Sunday, January 16, 1994",Bill Clinton
58,58,30 WCPD 91 - The President's News Conference With President Hafiz al-Asad of Syria in Geneva,"Interviews With the News Media. Sunday, January 16, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg91-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg91-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg91-2&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg91-2,1994,"Sunday, January 16, 1994",Bill Clinton
59,59,30 WCPD 96 - Interview With Reporters on Air Force One,"Interviews With the News Media. Sunday, January 16, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg96.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg96.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg96&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg96,1994,"Sunday, January 16, 1994",Bill Clinton
60,60,30 WCPD 101 - Remarks on Empowerment Zones and Enterprise Communities,"Addresses and Remarks. Monday, January 17, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg101.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg101.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg101&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg101,1994,"Monday, January 17, 1994",Bill Clinton
61,61,"30 WCPD 105 - Remarks Honoring Martin Luther King, Jr., at Howard University","Addresses and Remarks. Monday, January 17, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg105.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg105.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg105&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg105,1994,"Monday, January 17, 1994",Bill Clinton
62,62,30 WCPD 110 - Executive Order 12892--Leadership and Coordination of Fair Housing in Federal Programs...,"Executive Orders. Monday, January 17, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg110.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg110.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg110&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg110,1994,"Monday, January 17, 1994",Bill Clinton
63,63,30 WCPD 114 - Memorandum on Fair Housing,"Communications to Federal Agencies. Monday, January 17, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg114.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg114.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg114&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg114,1994,"Monday, January 17, 1994",Bill Clinton
64,64,30 WCPD 116 - Remarks on the Los Angeles Earthquake and an Exchange With Reporters,"Addresses and Remarks. Monday, January 17, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg116.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg116.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg116&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg116,1994,"Monday, January 17, 1994",Bill Clinton
65,65,30 WCPD 118 - Letter to Federal Emergency Management Agency Director James L. Witt on Disaster Assistance for...,"Letters and Messages. Monday, January 17, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg118.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg118.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg118&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg118,1994,"Monday, January 17, 1994",Bill Clinton
66,66,30 WCPD 118 - Executive Order 12891--Advisory Committee on Human Radiation Experiments,"Executive Orders. Saturday, January 15, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg118-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg118-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg118-2&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg118-2,1994,"Saturday, January 15, 1994",Bill Clinton
67,67,30 WCPD 120 - Interview With Larry King,"Interviews With the News Media. Thursday, January 20, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg120-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg120-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg120-2&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg120-2,1994,"Thursday, January 20, 1994",Bill Clinton
68,68,30 WCPD 131 - Exchange With Reporters Prior to Discussions With King Hussein of Jordan,"Meetings With Foreign Leaders. Friday, January 21, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg131.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg131.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg131&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg131,1994,"Friday, January 21, 1994",Bill Clinton
69,69,30 WCPD 132 - Letter to Congressional Leaders on Adjustment of the Deficit,"Communications to Congress. Friday, January 21, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg132.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg132.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg132&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg132,1994,"Friday, January 21, 1994",Bill Clinton
70,70,30 WCPD 132 - Digest of Other White House Announcements,"Supplementary Materials. Friday, January 21, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg132-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg132-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg132-2&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg132-2,1994,"Friday, January 21, 1994",Bill Clinton
71,71,30 WCPD 133 - Nominations Submitted to the Senate,"Supplementary Materials. Friday, January 21, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg133.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg133.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg133&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg133,1994,"Friday, January 21, 1994",Bill Clinton
72,72,30 WCPD 133 - Checklist of White House Press Releases,"Supplementary Materials. Friday, January 21, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg133-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg133-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg133-2&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg133-2,1994,"Friday, January 21, 1994",Bill Clinton
73,73,30 WCPD 134 - Acts Approved by the President,"Supplementary Materials. Friday, January 21, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/pdf/WCPD-1994-01-24-Pg134.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-24/html/WCPD-1994-01-24-Pg134.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-24-Pg134&packageId=WCPD-1994-01-24&fromBrowse=true,WCPD-1994-01-24-Pg134,1994,"Friday, January 21, 1994",Bill Clinton
74,74,"30 WCPD 135 - Remarks in a Roundtable Discussion on the Los Angeles Earthquake in Burbank, California","Addresses and Remarks. Wednesday, January 19, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/pdf/WCPD-1994-01-31-Pg135.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/html/WCPD-1994-01-31-Pg135.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-31-Pg135&packageId=WCPD-1994-01-31&fromBrowse=true,WCPD-1994-01-31-Pg135,1994,"Wednesday, January 19, 1994",Bill Clinton
75,75,30 WCPD 139 - The President's Radio Address,"Addresses and Remarks. Saturday, January 22, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/pdf/WCPD-1994-01-31-Pg139.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/html/WCPD-1994-01-31-Pg139.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-31-Pg139&packageId=WCPD-1994-01-31&fromBrowse=true,WCPD-1994-01-31-Pg139,1994,"Saturday, January 22, 1994",Bill Clinton
76,76,30 WCPD 141 - Remarks in a Teleconference on the Los Angeles Earthquake,"Addresses and Remarks. Monday, January 24, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/pdf/WCPD-1994-01-31-Pg141.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/html/WCPD-1994-01-31-Pg141.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-31-Pg141&packageId=WCPD-1994-01-31&fromBrowse=true,WCPD-1994-01-31-Pg141,1994,"Monday, January 24, 1994",Bill Clinton
77,77,30 WCPD 143 - Exchange With Reporters,"Interviews With the News Media. Monday, January 24, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/pdf/WCPD-1994-01-31-Pg143.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/html/WCPD-1994-01-31-Pg143.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-31-Pg143&packageId=WCPD-1994-01-31&fromBrowse=true,WCPD-1994-01-31-Pg143,1994,"Monday, January 24, 1994",Bill Clinton
78,78,30 WCPD 144 - Remarks Announcing the Nomination of William Perry To Be Secretary of Defense and an Exchange...,"Appointments and Nominations. Monday, January 24, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/pdf/WCPD-1994-01-31-Pg144.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/html/WCPD-1994-01-31-Pg144.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-31-Pg144&packageId=WCPD-1994-01-31&fromBrowse=true,WCPD-1994-01-31-Pg144,1994,"Monday, January 24, 1994",Bill Clinton
79,79,30 WCPD 146 - Letter to Congressional Leaders Reporting on the Cyprus Conflict,"Communications to Congress. Monday, January 24, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/pdf/WCPD-1994-01-31-Pg146.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/html/WCPD-1994-01-31-Pg146.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-31-Pg146&packageId=WCPD-1994-01-31&fromBrowse=true,WCPD-1994-01-31-Pg146,1994,"Monday, January 24, 1994",Bill Clinton
80,80,30 WCPD 147 - Nomination for Assistant Secretaries of the Army and Air Force,"Appointments and Nominations. Monday, January 24, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/pdf/WCPD-1994-01-31-Pg147.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/html/WCPD-1994-01-31-Pg147.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-31-Pg147&packageId=WCPD-1994-01-31&fromBrowse=true,WCPD-1994-01-31-Pg147,1994,"Monday, January 24, 1994",Bill Clinton
81,81,30 WCPD 147 - Nomination for Commissioner of the Federal Maritime Commission,"Appointments and Nominations. Monday, January 24, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/pdf/WCPD-1994-01-31-Pg147-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/html/WCPD-1994-01-31-Pg147-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-31-Pg147-2&packageId=WCPD-1994-01-31&fromBrowse=true,WCPD-1994-01-31-Pg147-2,1994,"Monday, January 24, 1994",Bill Clinton
82,82,30 WCPD 148 - Address Before a Joint Session of the Congress on the State of the Union,"Addresses to the Nation. Tuesday, January 25, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/pdf/WCPD-1994-01-31-Pg148.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/html/WCPD-1994-01-31-Pg148.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-31-Pg148&packageId=WCPD-1994-01-31&fromBrowse=true,WCPD-1994-01-31-Pg148,1994,"Tuesday, January 25, 1994",Bill Clinton
83,83,30 WCPD 157 - Nomination for Commandant of the United States Coast Guard,"Appointments and Nominations. Tuesday, January 25, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/pdf/WCPD-1994-01-31-Pg157.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/html/WCPD-1994-01-31-Pg157.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-31-Pg157&packageId=WCPD-1994-01-31&fromBrowse=true,WCPD-1994-01-31-Pg157,1994,"Tuesday, January 25, 1994",Bill Clinton
84,84,30 WCPD 157 - Message to Congress on Bulgaria,"Communications to Congress. Wednesday, January 26, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/pdf/WCPD-1994-01-31-Pg157-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/html/WCPD-1994-01-31-Pg157-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-31-Pg157-2&packageId=WCPD-1994-01-31&fromBrowse=true,WCPD-1994-01-31-Pg157-2,1994,"Wednesday, January 26, 1994",Bill Clinton
85,85,30 WCPD 158 - Message to Congress Transmitting an Agreement With Greece on Social Security,"Communications to Congress. Wednesday, January 26, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/pdf/WCPD-1994-01-31-Pg158.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/html/WCPD-1994-01-31-Pg158.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-31-Pg158&packageId=WCPD-1994-01-31&fromBrowse=true,WCPD-1994-01-31-Pg158,1994,"Wednesday, January 26, 1994",Bill Clinton
86,86,30 WCPD 158 - Message to the Senate Transmitting Protocols of the Organization of American States,"Communications to Congress. Wednesday, January 26, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/pdf/WCPD-1994-01-31-Pg158-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/html/WCPD-1994-01-31-Pg158-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-31-Pg158-2&packageId=WCPD-1994-01-31&fromBrowse=true,WCPD-1994-01-31-Pg158-2,1994,"Wednesday, January 26, 1994",Bill Clinton
87,87,30 WCPD 159 - Appointment of a Deputy Assistant Secretary of Veterans Affairs,"Appointments and Nominations. Wednesday, January 26, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/pdf/WCPD-1994-01-31-Pg159.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/html/WCPD-1994-01-31-Pg159.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-31-Pg159&packageId=WCPD-1994-01-31&fromBrowse=true,WCPD-1994-01-31-Pg159,1994,"Wednesday, January 26, 1994",Bill Clinton
88,88,30 WCPD 159 - Executive Order 12894--North Pacific Marine Science Organization,"Executive Orders. Wednesday, January 26, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/pdf/WCPD-1994-01-31-Pg159-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/html/WCPD-1994-01-31-Pg159-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-31-Pg159-2&packageId=WCPD-1994-01-31&fromBrowse=true,WCPD-1994-01-31-Pg159-2,1994,"Wednesday, January 26, 1994",Bill Clinton
89,89,30 WCPD 159 - Executive Order 12895--North Pacific Anadromous Fish Commission,"Executive Orders. Wednesday, January 26, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/pdf/WCPD-1994-01-31-Pg159-3.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/html/WCPD-1994-01-31-Pg159-3.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-31-Pg159-3&packageId=WCPD-1994-01-31&fromBrowse=true,WCPD-1994-01-31-Pg159-3,1994,"Wednesday, January 26, 1994",Bill Clinton
90,90,30 WCPD 160 - Nomination for Ten Federal Judges,"Appointments and Nominations. Thursday, January 27, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/pdf/WCPD-1994-01-31-Pg160.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-01-31/html/WCPD-1994-01-31-Pg160.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F01&granuleId=WCPD-1994-01-31-Pg160&packageId=WCPD-1994-01-31&fromBrowse=true,WCPD-1994-01-31-Pg160,1994,"Thursday, January 27, 1994",Bill Clinton
